name,pca2_mean,pca2_std,pca2_entropy,pca2_ggd1,pca2_ggd2,pca2_aggd1,pca2_aggd2,pca2_aggd3,pca2_aggd4,pca2_gamma1,pca2_gamma2,omni_mean,omni_std,omni_entropy,omni_ggd1,omni_ggd2,omni_aggd1,omni_aggd2,omni_aggd3,omni_aggd4,omni_gamma1,omni_gamma2,egen_mean,egen_std,egen_entropy,egen_ggd1,egen_ggd2,egen_aggd1,egen_aggd2,egen_aggd3,egen_aggd4,egen_gamma1,egen_gamma2,vert_mean,vert_std,vert_entropy
Maxiliar100205_19.ply,0.60838735,0.06181558,6.711448007372966,10.000000000000007,0.61151963,1.9600000000000015,0.19528223668364025,0.8794809,1.1248007,96.86654101511613,0.006280675885223551,0.01844408,0.010724975,6.371668474070757,10.000000000000007,0.021335574,1.0540000000000007,0.5105092117896273,0.6592517,1.372052,2.9575406332483567,0.006236289792191961,0.5246929582424353,0.06301870256644235,5.081981243851414,10.000000000000007,0.5284637849252956,1.1600000000000008,-0.20444324645911915,1.136218071845328,0.8568317968454958,69.32356477665839,0.007568753279391401,0.5862468,0.28156376,7.532857410769911
Maxiliar100205_25.ply,0.6087962,0.06058066,6.791593013985728,10.000000000000007,0.6118029,2.0210000000000017,0.20484389385449212,0.87409884,1.1305298,100.99157788241519,0.006028187202244254,0.018143538,0.010332272,6.305464607614605,10.000000000000007,0.020879213,1.0190000000000008,0.49525778715359076,0.6634915,1.360637,3.083625323240554,0.00588383369585847,0.5255791381642907,0.05821146780889556,6.6005891441621225,10.000000000000007,0.5287929014787299,1.5460000000000012,-0.13138086381857636,1.084922111042658,0.9145245505996535,81.52080646154891,0.00644717785529013,0.5903667,0.28899232,7.525539987443855
Maxiliar100205_15.ply,0.6082187,0.05907579,6.750641589984423,10.000000000000007,0.6110809,2.0970000000000018,0.20497857933688723,0.8743151,1.1298766,106.00096869893605,0.005737859907792021,0.017480912,0.008931764,6.291454747059094,10.000000000000007,0.019630512,1.235000000000001,0.4141299692422512,0.72807896,1.286778,3.830567175413435,0.0045635311558068995,0.5259910715218695,0.05764220452252443,6.586038723979005,10.000000000000007,0.5291400189706084,1.5590000000000013,-0.1235660029736002,1.0793752188901427,0.919318853465771,83.26929953819175,0.0063167466814179445,0.586938,0.28157705,7.531174861403729
Maxiliar100205_6.ply,0.5351744,0.06557169,2.240214388027364,10.000000000000007,0.5390288,0.8470000000000006,0.2751065942622165,0.77927095,1.1864179,69.17487500563675,0.007736543244295924,152.01988,43.25516,2.1694905915501623,10.000000000000007,157.83458,0.3150000000000001,1.0473768887198212,0.25817153,2.8519194,12.82671056473015,11.851820727687139,-2974.38821693703,2450.1884538095164,2.1694905915501623,1.6380000000000012,3824.6646529112313,0.3200000000000001,-1.3502922133500206,3.5208069304567444,0.2198032863171536,1.5303358144832588,-1943.617988148162,0.3242312,0.29852515,2.323523298341261
Maxiliar100205_5.ply,0.54177934,0.06573191,2.82242216345776,10.000000000000007,0.5456358,1.0950000000000009,0.25579013673932877,0.8026164,1.1566254,69.99345353618628,0.007740429371745503,122.84637,37.156796,2.4767737525516553,10.000000000000007,128.18445,0.2860000000000001,0.7622145634355982,0.23634945,2.2889552,11.261935523012653,10.908104002841801,-2247.6497192382812,1748.4244989614576,2.7562650876202532,1.9120000000000015,2831.7849619053413,0.26500000000000007,-1.3129769950311778,3.9903900921947666,0.18986622134312112,1.7026621094630436,-1320.0797191329445,0.41941863,0.3107817,3.113231298693436
Maxiliar100205_18.ply,0.61045337,0.061348576,6.765629376534759,10.000000000000007,0.61352825,2.028000000000002,0.22475852241169994,0.8622093,1.1434611,99.01599010642167,0.006165199650258911,0.017643988,0.009120816,6.311667269699954,10.000000000000007,0.019861968,1.2480000000000009,0.4242931235757545,0.72328645,1.2945151,3.742272642457692,0.00471477914846965,0.5258087264785644,0.05771056275676647,6.592716793142612,10.000000000000007,0.5289662128516063,1.5720000000000012,-0.12953438665852587,1.0833077511819507,0.9157318248580469,83.01456401553065,0.006333933481602026,0.5865495,0.2814441,7.531504768091536
Maxiliar100205_21.ply,0.60651594,0.057052113,6.711661280806078,10.000000000000007,0.6091932,2.148000000000002,0.19019340254196238,0.88330835,1.1198341,113.0186992339477,0.005366509333771282,0.017441023,0.008699095,5.7538548976464785,10.000000000000007,0.019490045,1.323000000000001,0.3980412891022655,0.74284774,1.272827,4.01980652447952,0.00433877155791496,0.5257923934712481,0.05757996350101535,6.58014598519529,10.000000000000007,0.528935744676381,1.5720000000000012,-0.1294919306224338,1.0832454963421339,0.9157244945039956,83.38638727282446,0.006305494345869128,0.5904233,0.27787018,7.527499746756427
Maxiliar100205_33.ply,0.5586235,0.07747324,7.058340081848131,10.000000000000007,0.56397,2.281000000000002,0.15603957027672843,0.9055887,1.0984725,51.99293657506155,0.010744219326354587,0.11799139,0.043730535,6.483640160300494,10.000000000000007,0.12583435,1.5940000000000012,0.34282727291927156,0.78640634,1.2289921,7.280150652662996,0.016207272748123697,0.7386129061656166,0.11218518195689406,7.002017214932748,10.000000000000007,0.7470838438921996,2.212000000000002,-0.020029338912404264,1.0123973822090526,0.9875635401659922,43.348305123354486,0.017039026187154863,0.52828395,0.28713286,7.574185361244836
Maxiliar100205_7.ply,0.61809844,0.060940806,6.922689939525124,10.000000000000007,0.62109536,2.4870000000000023,0.17140826157792124,0.8966618,1.1068686,102.87500565993923,0.006008247319078053,0.020500515,0.010001977,6.330570348137392,10.000000000000007,0.022810265,1.7150000000000014,0.35913361782171543,0.77935284,1.2381806,4.201155827257935,0.004879732534498151,0.5589682461195215,0.06185496413865934,6.669548264855257,10.000000000000007,0.5623801561654187,1.6750000000000014,-0.12405143277374213,1.0796181521534944,0.9206119239661509,81.66503135839643,0.006844646194604698,0.58780605,0.2812517,7.524884724648312
Maxiliar100205_20.ply,0.60961676,0.06410395,6.775504767865548,10.000000000000007,0.6129778,1.8950000000000016,0.20272493672207495,0.8748403,1.1305331,90.43854441586882,0.0067406743348252815,0.018723715,0.011029909,6.294554818144306,10.000000000000007,0.02173094,1.0740000000000007,0.5222991835096819,0.6550881,1.3811527,2.8817045316473013,0.006497444059180845,0.5243214038728475,0.06047670103114092,6.595950859577706,10.000000000000007,0.5277975817931729,1.5120000000000011,-0.1633780598075528,1.106383502471214,0.893750180953727,75.16719073334377,0.006975402416366497,0.5864813,0.28202134,7.532074930499839
Clavicula100014_5.ply,0.57406586,0.08716812,3.4000915483623557,10.000000000000007,0.58056825,1.494000000000001,0.19340842569713407,0.8719831,1.1241803,43.89442225562766,0.013078333202494788,126.43104,60.208565,3.1698665532833497,10.000000000000007,139.8811,0.22600000000000003,0.5593831579517953,0.19554584,2.1144514,4.462641946088809,28.33098208050162,-3044.867624373663,8334.251443528481,2.6983268786289933,0.26500000000000007,8826.327901366445,0.2,-1.5754656527177846,6.39774007332744,0.11779705099420522,0.13508428507724837,-22540.50219559178,0.4496237,0.26332083,3.7395309040383324
Maxiliar100205_29.ply,0.6000499,0.06899714,6.906005428094182,10.000000000000007,0.6040036,2.317000000000002,0.17083555513199516,0.8968424,1.107699,75.63484849776523,0.007933511964336748,0.05971991,0.01754188,6.455884914756987,10.000000000000007,0.0622429,1.8890000000000013,0.2340725155791953,0.85653204,1.1518767,11.59031672961197,0.005152568909900959,0.5770050944789775,0.07483759305222933,6.706159928813082,10.000000000000007,0.5818379706223978,1.8040000000000014,-0.04491433008327291,1.028523471954249,0.9715245742724342,59.44687148460173,0.00970623146465221,0.58391464,0.28106448,7.535067534405272
Clavicula100014_13.ply,0.6477044,0.087753594,6.9681518043171815,10.000000000000007,0.65362084,2.4790000000000023,0.07959043496916711,0.95182633,1.0494596,54.489066041286605,0.011886869241433073,0.67658436,0.44858122,6.692674663127636,3.374000000000003,0.8117585,1.8440000000000014,0.4872941282547423,0.71396667,1.3306518,2.2753448936596357,0.29735466036401065,-4.458498546251286,3.4179542683428235,6.588919050536129,2.0000000000000018,5.617679283062059,1.6380000000000012,-0.3989336455825436,1.2678110574117798,0.7548406961479586,1.7018852712750643,-2.619740955223701,0.5009124,0.25255296,7.285887420572138
Clavicula100014_32.ply,0.5503482,0.07647875,7.0657675692949615,10.000000000000007,0.55563664,2.314000000000002,0.15569340515011193,0.905754,1.0979449,51.784778202659254,0.010627605921795942,0.31669006,0.13123673,6.108666279908658,10.000000000000007,0.34280512,1.362000000000001,0.38992418691897385,0.7494789,1.2659304,5.82326565418731,0.05438358151667433,0.8558362627316302,0.252451198867788,4.746780527490207,10.000000000000007,0.8922925875284555,0.5120000000000002,-0.6502559891228147,1.6211672748432688,0.44825312640093634,11.493043304844077,0.0744655910563665,0.5028374,0.28535897,7.580781424403899
Clavicula100014_0.ply,0.50702196,0.07333851,3.929773572874274,10.000000000000007,0.5122839,1.509000000000001,0.2146638982129007,0.86785775,1.1473264,47.92889758684851,0.010578627016083435,24.096348,11.842224,2.8161864731403896,10.000000000000007,26.841812,0.2,0.47402997948865455,0.10973541,1.9992601,4.1518712495831664,5.8037314769022865,-471.8163755867216,3934.609523296458,0.8158388215084672,0.2,3957.3677606215647,0.2,-4.733377642018535,18.920659890539444,0.05300521093140804,0.014419519704468836,-32720.672065138082,0.49345776,0.28994218,4.464643609791551
Clavicula100014_15.ply,0.59831417,0.05587448,6.606717765890923,10.000000000000007,0.60091746,1.7780000000000014,0.2360616789811703,0.8535912,1.153732,114.66743601896815,0.005217820806279622,0.04159681,0.023548452,5.748154239880698,10.000000000000007,0.047799725,1.1220000000000008,0.4732182798599204,0.6855649,1.3369339,3.1203541933838466,0.013330798817479795,0.6925749727905538,0.10238521703053072,2.9789063386520542,10.000000000000007,0.7001018634691458,0.2900000000000001,-0.4714095760927819,1.6170449739618085,0.36341119835158503,45.758062449790856,0.015135583451561099,0.49012524,0.2524007,7.508083471826931
Clavicula100014_31.ply,0.55479276,0.07649951,7.001902133634558,10.000000000000007,0.560042,2.274000000000002,0.14917088508819437,0.9095466,1.0939949,52.596018172517006,0.010548189911280897,0.27257288,0.10519624,6.44134315206214,10.000000000000007,0.29216775,1.5560000000000012,0.3379334087602457,0.78733146,1.225189,6.713876932154562,0.040598428984821765,0.8851135901433568,0.14910827020103662,5.468142361736212,10.000000000000007,0.8975850410971792,0.7490000000000006,-0.5083459974782892,1.3921666752040598,0.6097489852942439,35.23733894221792,0.025118627476233762,0.5042763,0.28512448,7.579170963626381
Clavicula100014_16.ply,0.59677553,0.057983186,6.5591842563614,10.000000000000007,0.5995857,1.5800000000000012,0.22361425135649288,0.85862356,1.1476876,105.93181689663106,0.005633581797351364,0.042484008,0.026658384,5.8355780580737,4.784000000000004,0.050155222,0.9810000000000008,0.5509294515270239,0.6291849,1.4121014,2.539755225660784,0.016727598899555454,0.683552956731394,0.5860400306318617,1.8847130144569635,1.6670000000000014,0.9003781433039635,0.2,-0.4631880762440618,1.9243320028386366,0.0780240732312961,1.3604992838053258,0.5024280165877719,0.48947972,0.25177845,7.5103842582108005
Clavicula100014_17.ply,0.6009315,0.057215516,6.646460399393766,10.000000000000007,0.60364914,1.7780000000000014,0.27423690498663933,0.830535,1.1792136,110.31405616132906,0.005447460667245138,0.04037077,0.021516483,6.346347773285187,10.000000000000007,0.045746572,1.2260000000000009,0.44025458051118893,0.7127071,1.3075168,3.5204653699920527,0.011467453241023814,0.6924800810438464,0.05981052352021036,5.78495602195414,10.000000000000007,0.6950581924856667,0.6380000000000003,-0.5747993302300337,1.5049715405470445,0.5661561580401313,134.05033801818672,0.00516582122269544,0.4900075,0.2515574,7.5066053057901145
Clavicula100014_7.ply,0.61199117,0.05870443,6.763143888123529,10.000000000000007,0.6148002,2.2420000000000018,0.20662270241664887,0.87478465,1.1306267,108.68225947994597,0.005631012432517008,0.046211958,0.022663124,6.463107968297722,10.000000000000007,0.051469896,1.7190000000000014,0.3512633132771219,0.7841252,1.2327554,4.157949922565024,0.011114120761263238,0.697740282708209,0.054758049140371204,5.863292927606126,10.000000000000007,0.6998856168063352,0.6820000000000004,-0.6143873894317232,1.5227553991554992,0.544934214101093,162.3684774308369,0.004297264430563015,0.4893561,0.2510871,7.502379989187421
Clavicula100014_6.ply,0.5816007,0.06576586,3.4136359351118317,10.000000000000007,0.58525294,2.6930000000000023,-0.2569410899478382,1.1647296,0.8516946,79.37487612903715,0.007327264457453151,175.27637,217.66412,2.79277482355437,0.6870000000000005,278.21347,0.2,1.1422464013439648,0.13237832,4.6854715,0.6581231312856097,266.32763360334684,-4381.355217428769,13330.633791659806,2.651142540353358,0.24200000000000005,13938.749954005534,0.2,-2.0065505688407494,8.122233072170891,0.12394810669885224,0.10963505627888938,-39963.08631687558,0.42455754,0.29034004,3.6509798506475795
Clavicula100014_27.ply,0.6058197,0.062188625,6.717510136530507,10.000000000000007,0.60900325,1.7440000000000013,0.3112998200557016,0.80873483,1.2055498,94.90157696898768,0.006383663522030881,0.04095686,0.023092613,5.936959810558523,10.000000000000007,0.047018323,1.1070000000000009,0.4741487488899723,0.68394697,1.3385516,3.1456881887362584,0.01301999912939911,0.6908072190560048,0.06277225945250815,4.970922695700694,10.000000000000007,0.6936532944378495,0.6330000000000005,-0.583457389838908,1.5165753263730393,0.5605881998159086,121.11188465743257,0.005703876386780431,0.52298385,0.2504982,7.5204732643392695
Clavicula100014_19.ply,0.6003924,0.061186917,6.660954010171459,10.000000000000007,0.6035021,1.6510000000000014,0.24236894293011602,0.8491628,1.1604608,96.28568029474991,0.006235531002392551,0.04373583,0.027893668,5.837269130575413,4.247000000000003,0.051873542,1.0450000000000008,0.5650423645616703,0.6297851,1.4203343,2.4585098514226047,0.01778956688121946,0.693410786308746,0.07223054240255285,4.15843856717237,10.000000000000007,0.6971625829856309,0.5230000000000004,-0.4649773262149902,1.4416548313773243,0.6117872162335779,92.16117086578274,0.007523892977863556,0.4887669,0.2522103,7.511969864736136
Clavicula100014_11.ply,0.6475378,0.077880554,6.960388316650602,10.000000000000007,0.65220416,2.506000000000002,0.1570500207568349,0.90536165,1.0978335,69.1354434877585,0.009366221353916501,0.1584021,0.096506394,6.444265492723774,6.328000000000006,0.18548343,1.529000000000001,0.4332300953650049,0.7300216,1.2928734,2.6942522030154237,0.058792601578620415,0.11366039216205483,0.568058428793741,6.209036993133183,1.7230000000000014,0.5792994791829187,1.493000000000001,-0.5098867073213602,1.3522704204601748,0.687326286495328,0.04003693154771997,2.8388886902230044,0.48944187,0.24956481,7.451327058272691
Clavicula100014_14.ply,0.5986791,0.052824497,6.67773569710302,10.000000000000007,0.6010051,1.9580000000000015,0.24649929916070148,0.84852624,1.1582234,128.44761490129167,0.004660881411957834,0.03854055,0.017835498,6.403986615381422,10.000000000000007,0.042467315,1.7480000000000013,0.3196427691704295,0.80304515,1.2103702,4.669537739991995,0.008253611889761947,0.6937079829394286,0.056254949720241816,5.770281337845258,10.000000000000007,0.695985145431535,0.6160000000000003,-0.6315573841112042,1.5547045918832667,0.5082635999051249,152.06891686091697,0.004561799986869753,0.489711,0.25120765,7.504348868173536
Clavicula100014_12.ply,0.65152496,0.08220598,7.011516066945785,10.000000000000007,0.6566901,2.4510000000000023,0.1359045204529684,0.91765827,1.0845382,62.82001147153301,0.010371295928733365,0.2673525,0.1746269,6.383276834978277,3.6600000000000033,0.31932572,1.284000000000001,0.4847270459022809,0.68821555,1.3372334,2.3441687558088233,0.11405002075395801,-0.8052627532783286,1.2122512903135678,6.446627209590678,0.8950000000000007,1.455285757981739,1.6180000000000012,-0.4527450676232885,1.306944642537798,0.7237422232001864,0.4412987172196724,-1.8247566146390586,0.4899025,0.25029927,7.415605411371871
Clavicula100014_9.ply,0.6363169,0.07048464,6.940197935672438,10.000000000000007,0.64020866,2.513000000000002,0.1643043187887311,0.9012786,1.1025927,81.50299097324023,0.007807282361236098,0.07640476,0.041779943,6.4077765617546385,10.000000000000007,0.08708151,1.6670000000000014,0.414031658929234,0.74742055,1.2784743,3.3444186131374067,0.022845453806184385,0.6263344856373427,0.13235098800943748,6.092419915866265,10.000000000000007,0.6401648576073716,1.254000000000001,-0.6070745946031242,1.4459251905065293,0.6293830812905071,22.396173288509097,0.02796613857058781,0.48821157,0.24987836,7.485250477735105
Clavicula100014_23.ply,0.6006957,0.055916466,6.624275637839723,10.000000000000007,0.6032926,1.8180000000000014,0.2686616034443363,0.83414674,1.1747566,115.40860725277162,0.005204947096181824,0.039650355,0.020342194,5.918365115721845,10.000000000000007,0.044563968,1.258000000000001,0.40802376562246645,0.73311245,1.2815821,3.7993315123537883,0.010436140074290926,0.6929890520646068,0.05855392775709544,5.653073299720831,10.000000000000007,0.6954583533472611,0.6260000000000003,-0.5844118015550995,1.5161358940001721,0.5542354762763467,140.07132342701598,0.004947401331762872,0.52135634,0.2446136,7.5033515826528685
Clavicula100014_21.ply,0.59851474,0.05271661,6.669992400155152,10.000000000000007,0.6008318,1.9670000000000016,0.2442981754591837,0.84996873,1.1567367,128.90309663234802,0.004643136953557513,0.03860512,0.018071614,6.407994397348324,10.000000000000007,0.04262549,1.6690000000000011,0.3290634406425689,0.7955414,1.2175401,4.563567199922147,0.008459417926059793,0.693753461858377,0.056488467082648854,5.750549975863749,10.000000000000007,0.6960493875688478,0.6130000000000004,-0.6267015007450917,1.5518610751776902,0.5113454172527819,150.83401702752352,0.004599449617070028,0.4972866,0.24965286,7.499247097143692
Clavicula100014_24.ply,0.6015033,0.057770204,6.6339054976374,10.000000000000007,0.60427105,1.7800000000000014,0.2808203702349023,0.8266844,1.1836811,108.41184290133333,0.005548316947524475,0.040203206,0.021186111,6.222220716789686,10.000000000000007,0.04544381,1.258000000000001,0.431189809133449,0.72004265,1.2996523,3.6010357213586417,0.011164345402980723,0.6929089024369347,0.05869192122723688,5.827606715810115,10.000000000000007,0.695390121355263,0.6480000000000004,-0.5889283325216109,1.5135558998294414,0.5576095707311862,139.38119388241338,0.0049713227669831534,0.49424058,0.24593283,7.499081583905715
Clavicula100014_25.ply,0.60232294,0.058023985,6.6507126066460955,10.000000000000007,0.60511124,1.7890000000000013,0.28256071926010795,0.8255848,1.184558,107.75867740776448,0.005589553565225912,0.040330093,0.021925356,6.196163045977518,10.000000000000007,0.04590456,1.1580000000000008,0.44930660373597014,0.7021889,1.316424,3.3835587664757583,0.01191943116404885,0.6928023708422042,0.059237930399980564,5.752489354988282,10.000000000000007,0.6953302728630496,0.6340000000000003,-0.5601732935782299,1.4917110599732764,0.5744610281957292,136.78155163579564,0.005065027867843681,0.51417613,0.25466752,7.520909632259082
Clavicula100014_8.ply,0.6272324,0.06613699,6.839112158227155,10.000000000000007,0.63070947,2.405000000000002,0.18389832748945378,0.8889397,1.1151357,89.94564487231492,0.006973459744002343,0.057490114,0.029732827,6.61009147850632,10.000000000000007,0.064723484,1.6580000000000013,0.375830473985296,0.7683376,1.2507626,3.7387474487536707,0.015376838433034327,0.6828243033269434,0.07158618051556395,5.730977604500346,10.000000000000007,0.6865664325698864,0.9350000000000007,-0.6313986813644842,1.4990276390925936,0.5903991636368123,90.98541332336097,0.0075047667355226996,0.4904414,0.25031808,7.4951187454045485
Clavicula100014_34.ply,0.5466899,0.07495651,7.056308613637368,10.000000000000007,0.5518045,2.291000000000002,0.15185351427672367,0.9077667,1.0953968,53.19514842659396,0.010277063844522009,0.39160797,0.19006263,5.989586787046034,10.000000000000007,0.43529293,1.1110000000000009,0.5105589354478525,0.66458124,1.3688856,4.245394587806516,0.09224300062594704,0.7415305651782876,0.5546362970822455,4.4661168845667145,10.000000000000007,0.9260037500561646,0.4400000000000002,-0.7838386270666339,1.891407197202635,0.3556984834332131,1.787516619211823,0.41483841728154325,0.50403315,0.28806454,7.579174725581417
Clavicula100014_3.ply,0.552549,0.070236176,3.817783213521449,10.000000000000007,0.5569597,1.3570000000000009,0.01870158991693656,0.98183763,1.006624,62.38902100464111,0.008856510372068705,76.49409,46.902847,3.02832711656099,6.157000000000005,89.630486,0.2,0.6200040445728142,0.13313098,2.604521,2.681301386785563,28.528715506552214,-1743.879054321289,6931.670175090417,2.205974746616402,0.2,7120.728976797855,0.2,-1.5828635091623684,6.401963592564929,0.09253207146357241,0.06380361283967845,-27331.979753296953,0.54419994,0.3014914,4.117117872598961
Clavicula100014_33.ply,0.547611,0.07497563,6.983003841082296,10.000000000000007,0.55271965,2.289000000000002,0.1612944932941899,0.9024004,1.1017125,53.34732095172535,0.010265014449637552,0.3547931,0.15789689,6.050683000837569,10.000000000000007,0.38834143,1.2020000000000008,0.45400983136623724,0.7033062,1.3191578,5.049073193101833,0.07026895044873281,0.8093125835931185,0.38170054501486816,4.658469755589375,10.000000000000007,0.8948068483103678,0.45900000000000024,-0.7376053577614204,1.7939417240765596,0.3835927481894296,4.495681915673967,0.18001998334701827,0.5048173,0.28754577,7.5798572668453215
Clavicula100014_4.ply,0.5712779,0.073012516,3.5361346156663265,10.000000000000007,0.5758775,1.3210000000000008,0.15551603153656016,0.88380784,1.0909301,61.85211602264553,0.009236189877186364,99.72761,52.953217,2.8893955099959987,10.000000000000007,112.78752,0.201,0.5748003691495561,0.15929116,2.435664,3.5834431580338446,27.830107244116178,-2366.7292464898555,7698.551897682873,2.4100706365190865,0.22900000000000004,8016.50398771463,0.2,-1.2015633824070666,4.896865334773898,0.10732925937837896,0.0954846175455661,-24786.497629949998,0.48159188,0.29192746,3.9049832657159445
Clavicula100014_26.ply,0.6036566,0.060604308,6.7087071323606695,10.000000000000007,0.6066911,1.7450000000000012,0.2794983031471282,0.82761073,1.1838609,99.21594415862637,0.006084270327379289,0.042206414,0.026287751,4.7929290748736415,5.087000000000004,0.049723376,0.9090000000000007,0.5279676461043701,0.6298332,1.3954856,2.577855275035347,0.01637268572570504,0.6915876566599531,0.21985682900222012,2.0047315743948024,10.000000000000007,0.7256924696537391,0.2,-0.37586242541421416,1.6760718242253188,0.17785152867942705,9.895166291995402,0.0698914637967637,0.5116751,0.26467395,7.541592401624166
Clavicula100014_28.ply,0.6051257,0.06420261,6.88084747744566,10.000000000000007,0.60852194,2.316000000000002,0.18143646604952537,0.89025366,1.1142038,88.8371183246818,0.006811631390946825,0.104361616,0.029702144,6.8526968107260835,10.000000000000007,0.10850597,1.9210000000000014,0.09905355547292037,0.9386395,1.063369,12.345667211413058,0.008453299252368384,0.7435098105509526,0.07008303854044773,6.443757718629179,10.000000000000007,0.7468054458714709,0.8860000000000006,-0.35785904481885694,1.261526970033658,0.7388159069415678,112.55275002712878,0.006605878669083991,0.4944779,0.25493562,7.5209742831008874
Clavicula100014_30.ply,0.5644035,0.07812776,7.030071189957681,10.000000000000007,0.5697851,2.266000000000002,0.14559381252983047,0.91156584,1.0916529,52.188786763059625,0.010814650751579218,0.2245555,0.08018367,6.435168644073898,10.000000000000007,0.23844177,1.6800000000000013,0.26435412806883907,0.8349265,1.173628,7.843034809012352,0.028631202808177703,0.8826578038614324,0.10300993744069004,5.926780664487254,10.000000000000007,0.8886482076917116,1.486000000000001,-0.274186446509931,1.1808212556239528,0.8229840864862771,73.42349166961766,0.012021463210073302,0.5044464,0.28217602,7.577587655945334
Clavicula100014_22.ply,0.5993683,0.05378831,6.557471887072579,10.000000000000007,0.60177684,1.9010000000000014,0.25475942346655506,0.84300023,1.1642001,124.17101074152833,0.004826958152036054,0.038772553,0.018257616,5.700623191675908,10.000000000000007,0.042856093,1.6450000000000011,0.3348299904130304,0.79159254,1.2218713,4.509923053847672,0.008597164443680028,0.6929949964319405,0.06955696272127913,3.4268714673197107,10.000000000000007,0.6964769492923849,0.4260000000000002,-0.5953140804477596,1.6099076491928987,0.4207654776746914,99.26303004580046,0.006981400790527845,0.5075839,0.25170416,7.511780766251157
Clavicula100014_1.ply,0.5225085,0.07813997,3.7574737307202546,10.000000000000007,0.5282924,2.6140000000000025,0.23261961247047702,0.8606602,1.14474,44.92067284798486,0.011631805693804405,38.020172,20.9216,2.82720251372451,10.000000000000007,43.373146,0.2,0.6937664290094436,0.10327048,2.8686838,3.3177552131406998,11.45960799683111,-824.8332656649401,5185.074592138788,1.3587529155462623,0.2,5238.459166564778,0.2,-3.661262027987402,14.662513260106083,0.06840460027622763,0.025423088032372507,-32444.259509884792,0.5137705,0.2730837,4.190255575863328
Clavicula100014_29.ply,0.583997,0.07830302,7.023786820376373,10.000000000000007,0.589223,2.287000000000002,0.13886513688986185,0.9158184,1.0874289,55.6253657160496,0.01049875421134296,0.17116378,0.05490715,6.764003112593956,10.000000000000007,0.17975478,1.9030000000000016,0.1709435840925412,0.8944186,1.1099163,9.71794597870121,0.01761316454875157,0.8371861789393823,0.09496617518813708,6.723864186471142,10.000000000000007,0.8425550991430855,1.6470000000000014,-0.15589627166350575,1.1001339876109657,0.8998318112364698,77.71677241010784,0.010772271582787681,0.5017658,0.2728259,7.569005356535176
Clavicula100014_2.ply,0.53361255,0.07797059,3.828802433510822,10.000000000000007,0.5392434,1.5840000000000012,0.2105689210512883,0.8626604,1.1347576,47.13357743429606,0.011321281808086501,55.53014,36.767704,3.0019478321430464,3.453000000000003,66.535385,0.2,0.7123562129194942,0.10781194,2.9473257,2.295432292516253,24.191580765729373,-1230.2080570676792,6102.231890734528,1.7735217280283708,0.2,6206.162217620193,0.2,-3.1232005576547532,12.529432620181073,0.08008374636932943,0.04089966558198407,-30078.682540856145,0.5116536,0.29460257,4.272394676592601
Maxiliar100014_2.ply,0.5094331,0.06790644,3.4157935604748517,10.000000000000007,0.5138801,1.7710000000000015,0.2897250472943534,0.8164248,1.1849865,57.03017676530203,0.008932693016813001,56.493156,29.090351,2.9065440945685137,10.000000000000007,63.45543,0.22600000000000003,0.7768479078892054,0.1798447,2.8447404,3.8216070800590387,14.782564646501912,-995.6442405299136,2202.408645247768,2.6487352380443996,0.3250000000000001,2403.7652879632287,0.2,-1.0465468264264755,4.297217993178355,0.1255913830873299,0.2070927495656449,-4807.721383863857,0.56211877,0.29792333,3.734407165168035
Clavicula100014_10.ply,0.6456002,0.07486517,7.028036815641068,10.000000000000007,0.6499262,2.5800000000000023,0.14606235228691225,0.9119413,1.0905077,74.36850020906513,0.008681097234621824,0.11155187,0.065539934,6.472964657536286,10.000000000000007,0.12937964,1.7130000000000012,0.43337614397711177,0.7375175,1.2912855,2.8970970613171545,0.0385047049129888,0.442355455614012,0.31485146631912464,6.119087396688489,10.000000000000007,0.5429594054425535,1.378000000000001,-0.5955106411028132,1.4262990746317712,0.6391760228488795,1.97402528237869,0.2240880395822368,0.49187106,0.2509877,7.47287642930472
Maxiliar100014_11.ply,0.6519599,0.07837197,6.942503712358266,10.000000000000007,0.6566532,2.426000000000002,0.1499519813448794,0.90907764,1.093375,69.20754220359959,0.009420359362251165,0.08049299,0.04678919,6.332768697011364,10.000000000000007,0.09310307,1.625000000000001,0.3966226679215256,0.752894,1.2634811,2.959771974900619,0.02719567043150002,0.6436745218423117,0.13553124291094515,5.664216472875472,10.000000000000007,0.6577873539379269,0.8460000000000005,-0.6330168638644499,1.5147528268347026,0.5775819022829524,22.557294668463147,0.028535093915416133,0.5841763,0.29590565,7.461708047675616
Clavicula100014_20.ply,0.59989315,0.066261195,6.714232812951053,10.000000000000007,0.60354143,1.5270000000000012,0.24664958050091984,0.84484696,1.1653591,81.96678064350272,0.007318735024865272,0.04765562,0.032249648,5.771394818746709,3.047000000000003,0.057541963,1.151000000000001,0.6049267552984369,0.6217053,1.4497572,2.1836691474064196,0.0218236461408723,0.6671488790522458,2.3259038557744343,1.047164090467427,0.22800000000000004,2.419671438862988,0.2,-0.5294158588456936,2.1373264264675433,0.027028799264287022,0.0822755044795944,8.108718181335602,0.48870197,0.25371143,7.51913115230444
